hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date,arrival_date,total_stay_nights,total_guests,total_previous_bookings,estimated_revenue,arrival_month_num,arrival_day,arrival_weekday
City Hotel,0,125,2017,June,24,17,2,1,2,1,0,BB,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,135.0,0,2,Check-Out,20-06-2017,2017-06-17,3,3,0,405.0,6,17,5
City Hotel,0,1,2016,March,10,5,0,1,2,0,0,SC,CHE,Online TA,Direct,0,0,0,A,A,2,No Deposit,0.0,0.0,0,Transient,98.0,0,0,Check-Out,06-03-2016,2016-03-05,1,2,0,98.0,3,5,5
City Hotel,0,3,2016,December,52,19,1,2,1,0,0,SC,MYS,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,79.5,0,0,Check-Out,22-12-2016,2016-12-19,3,1,0,238.5,12,19,0
Resort Hotel,1,3,2016,May,20,13,4,10,2,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,0.0,110.0,0,Transient,85.0,0,0,Canceled,12-05-2016,2016-05-13,14,2,0,1190.0,5,13,4
Resort Hotel,0,0,2016,March,10,3,0,1,2,0,0,BB,PRT,Direct,Direct,1,0,5,A,D,0,No Deposit,0.0,0.0,0,Transient,40.0,0,1,Check-Out,04-03-2016,2016-03-03,1,2,5,40.0,3,3,3
City Hotel,0,53,2016,June,26,20,1,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,99.9,0,2,Check-Out,24-06-2016,2016-06-20,4,2,0,399.6,6,20,0
City Hotel,0,22,2015,October,41,5,1,2,2,0,0,BB,ESP,Direct,Direct,0,0,0,A,A,0,No Deposit,0.0,0.0,0,Transient,95.0,0,0,Check-Out,08-10-2015,2015-10-05,3,2,0,285.0,10,5,0
Resort Hotel,0,112,2015,December,52,26,2,4,2,2,0,BB,ESP,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,0.0,0,Transient,92.55,0,1,Check-Out,01-01-2016,2015-12-26,6,4,0,555.3,12,26,5
City Hotel,0,11,2016,February,7,13,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,91.0,0,1,Check-Out,14-02-2016,2016-02-13,1,2,0,91.0,2,13,5
Resort Hotel,0,1,2016,March,12,13,2,0,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,0.0,0,Transient,43.0,0,1,Check-Out,15-03-2016,2016-03-13,2,1,0,86.0,3,13,6
Resort Hotel,1,227,2016,June,23,3,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,72.0,0,1,Canceled,25-05-2016,2016-06-03,7,2,0,504.0,6,3,4
City Hotel,0,24,2017,February,6,5,2,5,1,0,0,BB,MAR,Groups,TA/TO,0,0,0,A,A,1,No Deposit,0.0,407.0,0,Transient-Party,75.0,0,0,Check-Out,12-02-2017,2017-02-05,7,1,0,525.0,2,5,6
City Hotel,1,44,2016,March,12,13,2,2,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,78.49,0,1,Canceled,11-02-2016,2016-03-13,4,2,0,313.96,3,13,6
City Hotel,0,10,2017,February,9,27,1,2,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,A,0,No Deposit,354.0,0.0,0,Transient,89.33,0,0,Check-Out,02-03-2017,2017-02-27,3,2,0,267.99,2,27,0
Resort Hotel,0,8,2015,December,50,9,0,1,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,8.0,0.0,0,Transient,25.0,0,0,Check-Out,10-12-2015,2015-12-09,1,1,0,25.0,12,9,2
Resort Hotel,0,3,2017,January,4,27,1,2,2,0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,241.0,0.0,0,Transient,35.11,0,1,Check-Out,30-01-2017,2017-01-27,3,2,0,105.33,1,27,4
Resort Hotel,0,351,2017,June,26,29,4,10,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,1,D,D,0,No Deposit,243.0,0.0,0,Group,123.5,0,3,Check-Out,13-07-2017,2017-06-29,14,2,1,1729.0,6,29,3
City Hotel,0,136,2017,August,34,20,2,5,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7.0,0.0,0,Transient,109.39,0,1,Check-Out,27-08-2017,2017-08-20,7,2,0,765.73,8,20,6
City Hotel,0,16,2017,February,5,4,2,3,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28.0,0.0,0,Transient,75.0,0,0,Check-Out,09-02-2017,2017-02-04,5,2,0,375.0,2,4,5
Resort Hotel,0,1,2016,July,29,16,2,1,2,0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,145.67,0,0,Check-Out,19-07-2016,2016-07-16,3,2,0,437.01,7,16,5
City Hotel,0,203,2016,October,41,6,2,3,2,0,0,HB,LUX,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,135.15,0,3,Check-Out,11-10-2016,2016-10-06,5,2,0,675.75,10,6,3
Resort Hotel,0,45,2016,April,15,8,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,1,No Deposit,240.0,0.0,0,Transient-Party,65.0,0,2,Check-Out,09-04-2016,2016-04-08,1,2,0,65.0,4,8,4
City Hotel,0,5,2016,May,22,24,0,2,1,0,0,BB,COL,Corporate,Corporate,0,0,0,A,A,1,No Deposit,0.0,78.0,0,Transient-Party,100.0,0,0,Check-Out,26-05-2016,2016-05-24,2,1,0,200.0,5,24,1
City Hotel,0,49,2017,April,16,16,2,0,2,0,0,SC,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,108.0,0,0,Check-Out,18-04-2017,2017-04-16,2,2,0,216.0,4,16,6
City Hotel,0,139,2016,August,35,23,0,4,2,0,0,BB,GEO,Direct,Direct,0,0,0,A,A,1,No Deposit,14.0,0.0,0,Transient,90.0,0,1,Check-Out,27-08-2016,2016-08-23,4,2,0,360.0,8,23,1
City Hotel,1,16,2016,December,53,29,1,3,2,0,0,SC,CHN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,91.8,0,0,Canceled,21-12-2016,2016-12-29,4,2,0,367.2,12,29,3
City Hotel,0,0,2016,March,10,4,0,1,2,0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,89.0,1,1,Check-Out,05-03-2016,2016-03-04,1,2,0,89.0,3,4,4
Resort Hotel,0,31,2017,April,17,23,2,4,2,0,0,HB,DEU,Groups,TA/TO,0,0,0,A,A,0,No Deposit,298.0,0.0,0,Transient-Party,93.0,0,0,Check-Out,29-04-2017,2017-04-23,6,2,0,558.0,4,23,6
Resort Hotel,0,286,2015,October,42,14,2,5,2,0,0,BB,GBR,Groups,Corporate,0,0,0,A,H,1,No Deposit,0.0,223.0,0,Transient,44.5,0,0,Check-Out,21-10-2015,2015-10-14,7,2,0,311.5,10,14,2
City Hotel,0,0,2015,July,30,25,0,1,2,1,0,BB,PRT,Direct,Direct,0,0,0,D,A,0,No Deposit,0.0,0.0,0,Transient,0.0,0,1,Check-Out,26-07-2015,2015-07-25,1,3,0,0.0,7,25,5
City Hotel,1,3,2015,November,48,27,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,0.0,0,Contract,87.0,0,1,No-Show,27-11-2015,2015-11-27,1,2,0,87.0,11,27,4
City Hotel,0,63,2016,March,14,30,0,4,2,0,0,SC,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,11.0,0.0,0,Transient,54.46,0,0,Check-Out,03-04-2016,2016-03-30,4,2,0,217.84,3,30,2
City Hotel,1,165,2016,August,34,19,2,3,3,0,0,HB,POL,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,9.0,0.0,0,Transient,180.2,0,0,Canceled,15-03-2016,2016-08-19,5,3,0,901.0,8,19,4
City Hotel,1,27,2017,August,33,14,1,1,3,0,0,BB,ITA,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,9.0,0.0,0,Transient,239.0,0,1,Canceled,24-07-2017,2017-08-14,2,3,0,478.0,8,14,0
City Hotel,1,77,2017,April,15,10,1,3,2,0,0,BB,FRA,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,0.0,0,Transient,101.25,0,1,Canceled,25-01-2017,2017-04-10,4,2,0,405.0,4,10,0
City Hotel,0,0,2017,March,11,14,0,1,2,0,0,BB,IRL,Direct,Direct,0,0,0,A,A,1,No Deposit,14.0,0.0,0,Transient,108.0,0,0,Check-Out,15-03-2017,2017-03-14,1,2,0,108.0,3,14,1
Resort Hotel,0,37,2016,May,21,18,2,7,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,0.0,0,Transient,92.0,0,1,Check-Out,27-05-2016,2016-05-18,9,2,0,828.0,5,18,2
Resort Hotel,0,142,2017,August,34,26,2,5,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,96.0,0.0,0,Transient,169.0,0,0,Check-Out,02-09-2017,2017-08-26,7,2,0,1183.0,8,26,5
City Hotel,0,32,2016,August,34,20,0,1,2,0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,7.0,0.0,0,Transient,96.33,0,1,Check-Out,21-08-2016,2016-08-20,1,2,0,96.33,8,20,5
City Hotel,0,257,2015,July,27,1,0,2,1,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,6.0,0.0,0,Transient,80.0,0,0,Check-Out,03-07-2015,2015-07-01,2,1,0,160.0,7,1,2
Resort Hotel,1,0,2016,January,3,15,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,D,0,No Deposit,0.0,0.0,0,Transient-Party,44.0,0,0,Canceled,15-01-2016,2016-01-15,1,2,0,44.0,1,15,4
City Hotel,0,156,2016,July,27,1,2,2,2,0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,80.75,0,1,Check-Out,05-07-2016,2016-07-01,4,2,0,323.0,7,1,4
City Hotel,1,10,2016,September,38,11,2,0,1,0,0,SC,AGO,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,149.0,0,0,Canceled,01-09-2016,2016-09-11,2,1,0,298.0,9,11,6
City Hotel,1,140,2015,November,47,18,0,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,29.0,0.0,87,Transient-Party,75.0,0,0,Canceled,17-11-2015,2015-11-18,3,2,0,225.0,11,18,2
City Hotel,1,67,2017,May,19,13,1,1,2,0,0,BB,AUT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,9.0,0.0,0,Transient,189.0,0,0,Canceled,20-03-2017,2017-05-13,2,2,0,378.0,5,13,5
City Hotel,1,57,2016,April,18,24,2,1,2,2,0,HB,ITA,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9.0,0.0,0,Transient,228.6,0,0,Canceled,18-04-2016,2016-04-24,3,4,0,685.8,4,24,6
Resort Hotel,0,68,2015,August,36,30,2,3,2,1,0,HB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,171.0,0.0,0,Transient,135.13,1,0,Check-Out,04-09-2015,2015-08-30,5,3,0,675.65,8,30,6
Resort Hotel,1,42,2017,July,30,29,2,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,250.0,0.0,0,Transient,220.0,0,0,Canceled,11-07-2017,2017-07-29,3,2,0,660.0,7,29,5
City Hotel,1,309,2016,May,20,13,1,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,3.0,0.0,215,Transient-Party,101.0,0,0,Canceled,09-02-2016,2016-05-13,3,2,0,303.0,5,13,4
City Hotel,1,286,2016,October,43,16,1,0,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,44.0,0.0,0,Transient,90.0,0,0,Canceled,20-06-2016,2016-10-16,1,2,0,90.0,10,16,6
City Hotel,1,1,2016,February,10,28,2,1,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,134.0,0.0,0,Transient-Party,60.0,0,0,Canceled,27-02-2016,2016-02-28,3,1,0,180.0,2,28,6
City Hotel,1,111,2016,June,25,13,2,5,2,0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,109.65,0,1,Canceled,23-02-2016,2016-06-13,7,2,0,767.5500000000001,6,13,0
City Hotel,0,82,2016,July,28,3,2,2,3,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,1,No Deposit,7.0,0.0,0,Transient,112.96,0,1,Check-Out,07-07-2016,2016-07-03,4,3,0,451.84,7,3,6
City Hotel,1,123,2017,May,18,1,1,4,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,8.0,0.0,0,Transient,139.5,0,1,Canceled,05-04-2017,2017-05-01,5,1,0,697.5,5,1,0
Resort Hotel,1,21,2017,July,28,14,2,5,2,0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,217.71,0,1,Canceled,23-06-2017,2017-07-14,7,2,0,1523.97,7,14,4
City Hotel,1,69,2017,July,30,24,1,0,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,22.0,0.0,0,Transient,75.6,0,0,Canceled,16-05-2017,2017-07-24,1,1,0,75.6,7,24,0
Resort Hotel,0,44,2017,May,22,29,1,3,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,0.0,0,Transient-Party,113.0,0,0,Check-Out,02-06-2017,2017-05-29,4,2,0,452.0,5,29,0
Resort Hotel,0,0,2016,August,35,22,1,0,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,0.0,0.0,0,Transient,179.0,0,1,Check-Out,23-08-2016,2016-08-22,1,2,0,179.0,8,22,0
City Hotel,0,162,2016,August,34,15,1,3,2,0,0,BB,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient-Party,105.83,0,1,Check-Out,19-08-2016,2016-08-15,4,2,0,423.32,8,15,0
Resort Hotel,1,92,2015,December,53,31,2,6,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,1,No Deposit,240.0,0.0,0,Transient,66.6,0,0,Canceled,03-10-2015,2015-12-31,8,2,0,532.8,12,31,3
City Hotel,1,38,2016,March,13,24,0,3,2,1,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,133.8,0,0,Canceled,16-02-2016,2016-03-24,3,3,0,401.40000000000003,3,24,3
Resort Hotel,0,90,2015,July,28,6,4,10,2,0,0,BB,ITA,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,8.0,0.0,0,Contract,110.7,0,0,Check-Out,20-07-2015,2015-07-06,14,2,0,1549.8,7,6,0
City Hotel,1,75,2016,October,43,20,0,1,2,1,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,135.0,0,0,Canceled,09-08-2016,2016-10-20,1,3,0,135.0,10,20,3
Resort Hotel,0,77,2015,October,41,9,0,2,2,0,1,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,250.0,0.0,0,Contract,56.0,1,2,Check-Out,11-10-2015,2015-10-09,2,3,0,112.0,10,9,4
Resort Hotel,0,234,2017,April,16,22,2,5,2,0,0,Undefined,SWE,Groups,TA/TO,0,0,0,A,D,0,No Deposit,527.0,0.0,0,Transient-Party,104.0,0,1,Check-Out,29-04-2017,2017-04-22,7,2,0,728.0,4,22,5
City Hotel,0,141,2015,September,39,20,1,0,2,0,0,BB,CN,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,0.0,0,Transient-Party,90.0,0,0,Check-Out,21-09-2015,2015-09-20,1,2,0,90.0,9,20,6
City Hotel,0,176,2016,July,28,8,1,2,2,0,0,BB,BEL,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,0.0,0,Transient-Party,85.5,0,0,Check-Out,11-07-2016,2016-07-08,3,2,0,256.5,7,8,4
Resort Hotel,0,81,2016,May,20,13,0,2,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,E,0,No Deposit,240.0,0.0,0,Transient,73.0,0,1,Check-Out,15-05-2016,2016-05-13,2,2,0,146.0,5,13,4
Resort Hotel,0,0,2015,November,48,28,0,1,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,0.0,0,Transient,46.4,0,1,Check-Out,29-11-2015,2015-11-28,1,2,0,46.4,11,28,5
City Hotel,0,140,2016,June,24,9,1,3,2,0,0,BB,DEU,Direct,Direct,0,0,0,D,D,0,No Deposit,14.0,0.0,0,Transient,113.48,0,0,Check-Out,13-06-2016,2016-06-09,4,2,0,453.92,6,9,3
City Hotel,1,83,2016,December,53,26,1,3,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0.0,0,Transient,105.61,0,1,Canceled,08-10-2016,2016-12-26,4,2,0,422.44,12,26,0
City Hotel,1,73,2015,July,29,13,1,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8.0,0.0,0,Transient,76.5,0,0,No-Show,13-07-2015,2015-07-13,3,2,0,229.5,7,13,0
City Hotel,0,18,2017,June,23,5,1,1,2,0,0,BB,FIN,Direct,Direct,0,0,0,A,A,1,No Deposit,14.0,0.0,0,Transient,140.0,0,2,Check-Out,07-06-2017,2017-06-05,2,2,0,280.0,6,5,0
City Hotel,1,8,2017,July,28,9,2,3,2,0,0,SC,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,128.0,0,1,Canceled,04-07-2017,2017-07-09,5,2,0,640.0,7,9,6
City Hotel,0,48,2016,March,14,29,0,3,3,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,E,0,No Deposit,28.0,0.0,0,Transient,105.0,0,1,Check-Out,01-04-2016,2016-03-29,3,3,0,315.0,3,29,1
Resort Hotel,1,350,2017,May,22,31,2,7,2,2,0,BB,IRL,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,0.0,0,Transient,140.44,0,0,Canceled,27-06-2016,2017-05-31,9,4,0,1263.96,5,31,2
City Hotel,1,71,2016,December,50,5,1,2,2,0,0,SC,LUX,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,9.0,0.0,0,Transient,79.2,0,1,Canceled,18-11-2016,2016-12-05,3,2,0,237.60000000000002,12,5,0
City Hotel,0,37,2016,June,26,20,1,2,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,108.9,0,1,Check-Out,23-06-2016,2016-06-20,3,2,0,326.70000000000005,6,20,0
City Hotel,1,221,2015,September,37,10,1,3,2,0,0,BB,PRT,Online TA,TA/TO,0,1,0,A,A,0,No Deposit,9.0,0.0,0,Transient-Party,89.25,0,3,Canceled,06-05-2015,2015-09-10,4,2,1,357.0,9,10,3
Resort Hotel,0,20,2017,June,25,22,1,3,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,140.0,0,1,Check-Out,26-06-2017,2017-06-22,4,2,0,560.0,6,22,3
Resort Hotel,0,142,2016,October,45,30,2,5,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,314.0,0.0,0,Transient,39.15,0,0,Check-Out,06-11-2016,2016-10-30,7,2,0,274.05,10,30,6
Resort Hotel,1,98,2017,March,12,22,2,7,2,0,0,BB,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,57.33,0,1,Canceled,13-02-2017,2017-03-22,9,2,0,515.97,3,22,2
Resort Hotel,0,237,2016,August,32,1,1,3,2,2,0,HB,PRT,Direct,Direct,0,0,0,C,C,1,No Deposit,250.0,0.0,0,Transient,210.0,0,0,Check-Out,05-08-2016,2016-08-01,4,4,0,840.0,8,1,0
City Hotel,0,3,2016,January,4,18,1,2,1,0,0,BB,PRT,Corporate,Corporate,1,0,8,A,A,0,No Deposit,0.0,40.0,0,Transient-Party,66.0,0,0,Check-Out,21-01-2016,2016-01-18,3,1,8,198.0,1,18,0
City Hotel,1,100,2016,September,36,1,1,3,2,0,0,BB,AUT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,129.6,0,0,Canceled,05-08-2016,2016-09-01,4,2,0,518.4,9,1,3
City Hotel,0,61,2016,July,30,23,2,3,2,0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,94.5,0,1,Check-Out,28-07-2016,2016-07-23,5,2,0,472.5,7,23,5
Resort Hotel,1,162,2016,March,10,4,6,15,2,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,96.0,0.0,0,Transient,82.0,0,0,Canceled,03-11-2015,2016-03-04,21,2,0,1722.0,3,4,4
City Hotel,1,266,2016,September,37,9,0,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,37.0,0.0,32,Transient,105.0,0,0,Canceled,19-01-2016,2016-09-09,2,2,0,210.0,9,9,4
Resort Hotel,1,73,2016,September,39,24,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0.0,0.0,0,Transient,154.0,0,0,Canceled,19-07-2016,2016-09-24,1,2,0,154.0,9,24,5
Resort Hotel,0,245,2016,September,38,12,1,0,2,0,0,BB,CHE,Offline TA/TO,TA/TO,0,0,0,D,E,0,No Deposit,251.0,0.0,0,Transient-Party,86.0,0,1,Check-Out,13-09-2016,2016-09-12,1,2,0,86.0,9,12,0
Resort Hotel,0,133,2016,February,8,15,1,1,2,0,0,BB,POL,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,8.0,0.0,0,Transient-Party,26.1,0,1,Check-Out,17-02-2016,2016-02-15,2,2,0,52.2,2,15,0
City Hotel,0,1,2016,November,48,20,2,2,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,91.38,0,2,Check-Out,24-11-2016,2016-11-20,4,2,0,365.52,11,20,6
City Hotel,0,0,2015,September,39,25,0,1,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0.0,0,Transient,180.0,0,0,Check-Out,26-09-2015,2015-09-25,1,2,0,180.0,9,25,4
City Hotel,0,1,2015,December,50,10,0,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,0.0,40.0,0,Transient,65.0,0,0,Check-Out,11-12-2015,2015-12-10,1,1,0,65.0,12,10,3
Resort Hotel,1,23,2017,March,13,31,0,2,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,70.0,0,0,Canceled,08-03-2017,2017-03-31,2,2,0,140.0,3,31,4
Resort Hotel,1,178,2017,August,31,4,2,5,2,0,0,BB,ESP,Direct,Direct,0,0,0,E,E,0,No Deposit,250.0,0.0,0,Transient,203.13,0,2,Canceled,20-03-2017,2017-08-04,7,2,0,1421.9099999999999,8,4,4
Resort Hotel,0,286,2017,August,32,7,2,5,1,0,0,HB,POL,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,315.0,0.0,0,Contract,117.45,0,0,Check-Out,14-08-2017,2017-08-07,7,1,0,822.15,8,7,0
City Hotel,0,28,2017,February,8,21,0,5,3,0,0,BB,BRA,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,9.0,0.0,0,Transient,123.08,0,2,Check-Out,26-02-2017,2017-02-21,5,3,0,615.4,2,21,1
City Hotel,0,244,2016,December,53,29,1,3,3,0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,2,No Deposit,83.0,0.0,0,Transient,176.04,0,1,Check-Out,02-01-2017,2016-12-29,4,3,0,704.16,12,29,3
Resort Hotel,0,3,2016,February,7,13,0,1,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,15.0,0.0,0,Transient,29.0,0,0,Check-Out,14-02-2016,2016-02-13,1,2,0,29.0,2,13,5
City Hotel,0,117,2016,October,44,24,1,2,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,85.0,0.0,0,Transient,80.75,0,0,Check-Out,27-10-2016,2016-10-24,3,2,0,242.25,10,24,0
City Hotel,0,0,2016,June,26,21,0,1,3,0,0,BB,AUT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0.0,0,Transient,177.0,0,1,Check-Out,22-06-2016,2016-06-21,1,3,0,177.0,6,21,1
City Hotel,0,12,2015,October,41,4,1,0,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,3.0,0.0,0,Transient-Party,72.0,0,0,Check-Out,05-10-2015,2015-10-04,1,2,0,72.0,10,4,6
City Hotel,0,2,2016,February,7,8,1,0,2,1,0,BB,DEU,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9.0,0.0,0,Transient,109.0,0,1,Check-Out,09-02-2016,2016-02-08,1,3,0,109.0,2,8,0
Resort Hotel,0,0,2017,May,19,11,0,1,2,0,0,BB,ESP,Direct,Direct,0,0,0,A,C,0,No Deposit,0.0,0.0,0,Transient,87.0,1,0,Check-Out,12-05-2017,2017-05-11,1,2,0,87.0,5,11,3
Resort Hotel,0,291,2016,August,34,15,1,2,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240.0,0.0,0,Transient,126.0,0,2,Check-Out,18-08-2016,2016-08-15,3,2,0,378.0,8,15,0
City Hotel,1,5,2015,September,38,17,0,1,1,0,0,BB,PRT,Online TA,TA/TO,0,1,0,A,A,0,No Deposit,9.0,0.0,0,Transient,158.0,0,1,Canceled,14-09-2015,2015-09-17,1,1,1,158.0,9,17,3
Resort Hotel,0,0,2017,January,3,19,2,5,1,0,0,BB,ISL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,43.0,0,1,Check-Out,26-01-2017,2017-01-19,7,1,0,301.0,1,19,3
City Hotel,1,414,2015,December,49,5,2,1,1,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1.0,0.0,0,Transient,60.0,0,0,Canceled,23-07-2015,2015-12-05,3,1,1,180.0,12,5,5
City Hotel,0,0,2016,February,6,2,0,2,2,0,0,BB,FRA,Direct,Direct,0,0,0,A,A,0,No Deposit,0.0,0.0,0,Transient,100.0,1,1,Check-Out,04-02-2016,2016-02-02,2,2,0,200.0,2,2,1
